,make,model,year,fuel,hp,cylinders,trans,drive,doors,vsize,body,hwy_mpg,city_mpg,popularity,price,comb_mpg,log_hp,log_hwy_mpg,log_city_mpg,log_comb_mpg,log_popularity,log_price,ppp,mpg_ratio,mpg_per_hp
6601,Infiniti,M45,2008,premium unleaded ,325,8,automatic,all wheel drive,4,Large,Sedan,20,14,190,52750,17.0,2.5118833609788744,1.3010299956639813,1.146128035678238,1.2304489213782739,2.278753600952829,4.7222224639697306,162.30769230769232,1.4285714285714286,0.052307692307692305
6602,Infiniti,M45,2009,premium unleaded ,325,8,automatic,rear wheel drive,4,Large,Sedan,21,16,190,52150,18.5,2.5118833609788744,1.3222192947339193,1.2041199826559248,1.2671717284030137,2.278753600952829,4.71725431276255,160.46153846153845,1.3125,0.05692307692307692
6603,Infiniti,M45,2009,premium unleaded ,325,8,automatic,all wheel drive,4,Large,Sedan,20,14,190,54650,17.0,2.5118833609788744,1.3010299956639813,1.146128035678238,1.2304489213782739,2.278753600952829,4.737590166285721,168.15384615384616,1.4285714285714286,0.052307692307692305
6604,Infiniti,M45,2010,premium unleaded ,325,8,automatic,all wheel drive,4,Large,Sedan,20,14,190,54650,17.0,2.5118833609788744,1.3010299956639813,1.146128035678238,1.2304489213782739,2.278753600952829,4.737590166285721,168.15384615384616,1.4285714285714286,0.052307692307692305
6605,Infiniti,M45,2010,premium unleaded ,325,8,automatic,rear wheel drive,4,Large,Sedan,21,16,190,52150,18.5,2.5118833609788744,1.3222192947339193,1.2041199826559248,1.2671717284030137,2.278753600952829,4.71725431276255,160.46153846153845,1.3125,0.05692307692307692
6606,BMW,M4,2015,premium unleaded ,425,6,manual,rear wheel drive,2,Midsize,Coupe,26,17,3916,64200,21.5,2.6283889300503116,1.414973347970818,1.2304489213782739,1.3324384599156054,3.5928426831311002,4.807535028068854,151.05882352941177,1.5294117647058822,0.05058823529411765
6607,BMW,M4,2015,premium unleaded ,425,6,manual,rear wheel drive,2,Midsize,Convertible,26,17,3916,72500,21.5,2.6283889300503116,1.414973347970818,1.2304489213782739,1.3324384599156054,3.5928426831311002,4.860338006570994,170.58823529411765,1.5294117647058822,0.05058823529411765
6608,BMW,M4,2016,premium unleaded ,425,6,manual,rear wheel drive,2,Midsize,Convertible,26,17,3916,74200,21.5,2.6283889300503116,1.414973347970818,1.2304489213782739,1.3324384599156054,3.5928426831311002,4.870403905279027,174.58823529411765,1.5294117647058822,0.05058823529411765
6609,BMW,M4,2016,premium unleaded ,425,6,manual,rear wheel drive,2,Midsize,Coupe,26,17,3916,65700,21.5,2.6283889300503116,1.414973347970818,1.2304489213782739,1.3324384599156054,3.5928426831311002,4.817565369559781,154.58823529411765,1.5294117647058822,0.05058823529411765
6610,BMW,M4,2017,premium unleaded ,425,6,manual,rear wheel drive,2,Midsize,Convertible,26,17,3916,74700,21.5,2.6283889300503116,1.414973347970818,1.2304489213782739,1.3324384599156054,3.5928426831311002,4.873320601815399,175.76470588235293,1.5294117647058822,0.05058823529411765
6611,BMW,M4,2017,premium unleaded ,425,6,manual,rear wheel drive,2,Midsize,Coupe,26,17,3916,66200,21.5,2.6283889300503116,1.414973347970818,1.2304489213782739,1.3324384599156054,3.5928426831311002,4.8208579894397,155.76470588235293,1.5294117647058822,0.05058823529411765
6612,Infiniti,M56,2011,premium unleaded ,420,8,automatic,all wheel drive,4,Large,Sedan,23,16,190,60950,19.5,2.6232492903979003,1.3617278360175928,1.2041199826559248,1.290034611362518,2.278753600952829,4.784973709954401,145.11904761904762,1.4375,0.04642857142857143
6613,Infiniti,M56,2011,premium unleaded ,420,8,automatic,rear wheel drive,4,Large,Sedan,25,16,190,58450,20.5,2.6232492903979003,1.3979400086720377,1.2041199826559248,1.3117538610557542,2.278753600952829,4.766784515497859,139.16666666666666,1.5625,0.04880952380952381
6626,Porsche,Macan,2015,premium unleaded ,400,6,automated manual,all wheel drive,4,Midsize,4dr SUV,23,17,1715,72300,20.0,2.6020599913279625,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.2342641243787895,4.859138297294531,180.75,1.3529411764705883,0.05
6627,Porsche,Macan,2015,premium unleaded ,340,6,automated manual,all wheel drive,4,Midsize,4dr SUV,23,17,1715,49900,20.0,2.531478917042255,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.2342641243787895,4.69810054562339,146.76470588235293,1.3529411764705883,0.058823529411764705
6628,Porsche,Macan,2016,premium unleaded ,340,6,automated manual,all wheel drive,4,Midsize,4dr SUV,23,17,1715,52600,20.0,2.531478917042255,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.2342641243787895,4.720985744153739,154.7058823529412,1.3529411764705883,0.058823529411764705
6629,Porsche,Macan,2016,premium unleaded ,400,6,automated manual,all wheel drive,4,Midsize,4dr SUV,23,17,1715,73900,20.0,2.6020599913279625,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.2342641243787895,4.868644438394826,184.75,1.3529411764705883,0.05
6630,Porsche,Macan,2017,premium unleaded ,360,6,automated manual,all wheel drive,4,Midsize,4dr SUV,23,17,1715,67200,20.0,2.5563025007672873,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.2342641243787895,4.827369273053825,186.66666666666666,1.3529411764705883,0.05555555555555555
6631,Porsche,Macan,2017,premium unleaded ,340,6,automated manual,all wheel drive,4,Midsize,4dr SUV,23,17,1715,54400,20.0,2.531478917042255,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.2342641243787895,4.7355988996981795,160.0,1.3529411764705883,0.058823529411764705
6633,Porsche,Macan,2017,premium unleaded ,252,4,automated manual,all wheel drive,4,Midsize,4dr SUV,25,20,1715,47500,22.5,2.401400540781544,1.3979400086720377,1.3010299956639813,1.3521825181113625,3.2342641243787895,4.676693609624866,188.4920634920635,1.25,0.08928571428571429
6634,Dodge,Magnum,2006,regular unleaded,340,8,automatic,all wheel drive,4,Large,Wagon,22,15,1851,32855,18.5,2.531478917042255,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.267406418752904,4.516601471526534,96.63235294117646,1.4666666666666666,0.054411764705882354
6635,Dodge,Magnum,2006,regular unleaded,340,8,automatic,rear wheel drive,4,Large,Wagon,23,15,1851,30855,19.0,2.531478917042255,1.3617278360175928,1.1760912590556813,1.2787536009528289,3.267406418752904,4.489325550750405,90.75,1.5333333333333334,0.05588235294117647
6636,Dodge,Magnum,2006,regular unleaded,190,6,automatic,rear wheel drive,4,Large,Wagon,26,18,1851,22680,22.0,2.278753600952829,1.414973347970818,1.255272505103306,1.3424226808222062,3.267406418752904,4.355643050220869,119.36842105263158,1.4444444444444444,0.11578947368421053
6637,Dodge,Magnum,2006,regular unleaded,250,6,automatic,all wheel drive,4,Large,Wagon,22,15,1851,29100,18.5,2.3979400086720375,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.267406418752904,4.463892988985907,116.4,1.4666666666666666,0.074
6638,Dodge,Magnum,2006,premium unleaded ,425,8,automatic,rear wheel drive,4,Large,Wagon,18,13,1851,37320,15.5,2.6283889300503116,1.255272505103306,1.1139433523068367,1.1903316981702914,3.267406418752904,4.571941635074462,87.81176470588235,1.3846153846153846,0.036470588235294116
6639,Dodge,Magnum,2007,regular unleaded,250,6,automatic,all wheel drive,4,Large,Wagon,22,15,1851,29860,18.5,2.3979400086720375,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.267406418752904,4.4750898033890065,119.44,1.4666666666666666,0.074
6640,Dodge,Magnum,2007,regular unleaded,190,6,automatic,rear wheel drive,4,Large,Wagon,26,18,1851,23370,22.0,2.278753600952829,1.414973347970818,1.255272505103306,1.3424226808222062,3.267406418752904,4.368658712392227,123.0,1.4444444444444444,0.11578947368421053
6641,Dodge,Magnum,2007,regular unleaded,340,8,automatic,rear wheel drive,4,Large,Wagon,23,15,1851,31515,19.0,2.531478917042255,1.3617278360175928,1.1760912590556813,1.2787536009528289,3.267406418752904,4.498517311461634,92.69117647058823,1.5333333333333334,0.05588235294117647
6642,Dodge,Magnum,2007,regular unleaded,340,8,automatic,all wheel drive,4,Large,Wagon,22,15,1851,33615,18.5,2.531478917042255,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.267406418752904,4.526533115590743,98.86764705882354,1.4666666666666666,0.054411764705882354
6643,Dodge,Magnum,2007,premium unleaded ,425,8,automatic,rear wheel drive,4,Large,Wagon,18,13,1851,37795,15.5,2.6283889300503116,1.255272505103306,1.1139433523068367,1.1903316981702914,3.267406418752904,4.577434349677488,88.92941176470588,1.3846153846153846,0.036470588235294116
6644,Dodge,Magnum,2008,premium unleaded ,425,8,automatic,rear wheel drive,4,Large,Wagon,18,13,1851,38105,15.5,2.6283889300503116,1.255272505103306,1.1139433523068367,1.1903316981702914,3.267406418752904,4.580981965962677,89.65882352941176,1.3846153846153846,0.036470588235294116
6645,Dodge,Magnum,2008,regular unleaded,340,8,automatic,all wheel drive,4,Large,Wagon,22,15,1851,33880,18.5,2.531478917042255,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.267406418752904,4.529943401658669,99.6470588235294,1.4666666666666666,0.054411764705882354
6646,Dodge,Magnum,2008,regular unleaded,250,6,automatic,rear wheel drive,4,Large,Wagon,24,17,1851,27225,20.5,2.3979400086720375,1.380211241711606,1.2304489213782739,1.3117538610557542,3.267406418752904,4.4349678884278125,108.9,1.411764705882353,0.082
6647,Dodge,Magnum,2008,regular unleaded,250,6,automatic,all wheel drive,4,Large,Wagon,22,15,1851,29855,18.5,2.3979400086720375,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.267406418752904,4.4750170755177985,119.42,1.4666666666666666,0.074
6648,Dodge,Magnum,2008,regular unleaded,340,8,automatic,rear wheel drive,4,Large,Wagon,23,15,1851,31780,19.0,2.531478917042255,1.3617278360175928,1.1760912590556813,1.2787536009528289,3.267406418752904,4.502153892871361,93.47058823529412,1.5333333333333334,0.05588235294117647
6649,Dodge,Magnum,2008,regular unleaded,178,6,automatic,rear wheel drive,4,Large,Wagon,26,18,1851,23420,22.0,2.250420002308894,1.414973347970818,1.255272505103306,1.3424226808222062,3.267406418752904,4.369586890736344,131.57303370786516,1.4444444444444444,0.12359550561797752
6650,Chevrolet,Malibu Classic,2008,regular unleaded,219,6,automatic,front wheel drive,4,Midsize,Sedan,29,18,1385,20320,23.5,2.3404441148401185,1.462397997898956,1.255272505103306,1.3710678622717363,3.1414497734004674,4.307923703611881,92.78538812785388,1.6111111111111112,0.10730593607305935
6651,Chevrolet,Malibu Classic,2008,regular unleaded,145,4,automatic,front wheel drive,4,Midsize,Sedan,30,22,1385,17935,26.0,2.161368002234975,1.4771212547196624,1.3424226808222062,1.414973347970818,3.1414497734004674,4.253701381011985,123.6896551724138,1.3636363636363635,0.1793103448275862
6652,Chevrolet,Malibu Classic,2008,regular unleaded,219,6,automatic,front wheel drive,4,Midsize,Sedan,29,18,1385,19695,23.5,2.3404441148401185,1.462397997898956,1.255272505103306,1.3710678622717363,3.1414497734004674,4.2943559851451605,89.93150684931507,1.6111111111111112,0.10730593607305935
6653,Chevrolet,Malibu Hybrid,2008,regular unleaded,164,4,automatic,front wheel drive,4,Midsize,Sedan,32,24,1385,23640,28.0,2.214843848047698,1.505149978319906,1.380211241711606,1.4471580313422192,3.1414497734004674,4.373647472209218,144.14634146341464,1.3333333333333333,0.17073170731707318
6654,Chevrolet,Malibu Hybrid,2009,regular unleaded,164,4,automatic,front wheel drive,4,Midsize,Sedan,34,26,1385,25555,30.0,2.214843848047698,1.5314789170422551,1.414973347970818,1.4771212547196624,3.1414497734004674,4.407475885291256,155.8231707317073,1.3076923076923077,0.18292682926829268
6655,Chevrolet,Malibu Hybrid,2010,regular unleaded,164,4,automatic,front wheel drive,4,Midsize,Sedan,34,26,1385,25925,30.0,2.214843848047698,1.5314789170422551,1.414973347970818,1.4771212547196624,3.1414497734004674,4.413718765061079,158.07926829268294,1.3076923076923077,0.18292682926829268
6656,Chevrolet,Malibu Limited,2016,regular unleaded,197,4,automatic,front wheel drive,4,Midsize,Sedan,34,24,1385,23835,29.0,2.294466226161593,1.5314789170422551,1.380211241711606,1.462397997898956,3.1414497734004674,4.377215156263061,120.98984771573605,1.4166666666666667,0.14720812182741116
6657,Chevrolet,Malibu Limited,2016,regular unleaded,197,4,automatic,front wheel drive,4,Midsize,Sedan,34,24,1385,22565,29.0,2.294466226161593,1.5314789170422551,1.380211241711606,1.462397997898956,3.1414497734004674,4.3534353378561645,114.54314720812182,1.4166666666666667,0.14720812182741116
6658,Chevrolet,Malibu Limited,2016,regular unleaded,197,4,automatic,front wheel drive,4,Midsize,Sedan,34,24,1385,28420,29.0,2.294466226161593,1.5314789170422551,1.380211241711606,1.462397997898956,3.1414497734004674,4.453624073591451,144.26395939086294,1.4166666666666667,0.14720812182741116
6659,Chevrolet,Malibu Limited,2016,regular unleaded,197,4,automatic,front wheel drive,4,Midsize,Sedan,34,24,1385,22565,29.0,2.294466226161593,1.5314789170422551,1.380211241711606,1.462397997898956,3.1414497734004674,4.3534353378561645,114.54314720812182,1.4166666666666667,0.14720812182741116
6660,Chevrolet,Malibu Maxx,2005,regular unleaded,200,6,automatic,front wheel drive,4,Midsize,4dr Hatchback,28,20,1385,24610,24.0,2.3010299956639813,1.4471580313422192,1.3010299956639813,1.380211241711606,3.1414497734004674,4.391111613702803,123.05,1.4,0.12
6661,Chevrolet,Malibu Maxx,2005,regular unleaded,200,6,automatic,front wheel drive,4,Midsize,4dr Hatchback,28,20,1385,21465,24.0,2.3010299956639813,1.4471580313422192,1.3010299956639813,1.380211241711606,3.1414497734004674,4.331730892815457,107.325,1.4,0.12
6662,Chevrolet,Malibu Maxx,2005,regular unleaded,200,6,automatic,front wheel drive,4,Midsize,4dr Hatchback,28,20,1385,20965,24.0,2.3010299956639813,1.4471580313422192,1.3010299956639813,1.380211241711606,3.1414497734004674,4.321494866739587,104.825,1.4,0.12
6663,Chevrolet,Malibu Maxx,2006,regular unleaded,201,6,automatic,front wheel drive,4,Midsize,4dr Hatchback,28,20,1385,23465,24.0,2.303196057420489,1.4471580313422192,1.3010299956639813,1.380211241711606,3.1414497734004674,4.370420558548513,116.7412935323383,1.4,0.11940298507462686
6664,Chevrolet,Malibu Maxx,2006,regular unleaded,201,6,automatic,front wheel drive,4,Midsize,4dr Hatchback,28,20,1385,20165,24.0,2.303196057420489,1.4471580313422192,1.3010299956639813,1.380211241711606,3.1414497734004674,4.3045982263436375,100.32338308457712,1.4,0.11940298507462686
6665,Chevrolet,Malibu Maxx,2006,regular unleaded,240,6,automatic,front wheel drive,4,Midsize,4dr Hatchback,24,16,1385,23265,20.0,2.380211241711606,1.380211241711606,1.2041199826559248,1.3010299956639813,3.1414497734004674,4.366703056869286,96.9375,1.5,0.08333333333333333
6666,Chevrolet,Malibu Maxx,2006,regular unleaded,201,6,automatic,front wheel drive,4,Midsize,4dr Hatchback,28,20,1385,19565,24.0,2.303196057420489,1.4471580313422192,1.3010299956639813,1.380211241711606,3.1414497734004674,4.291479852236699,97.33830845771145,1.4,0.11940298507462686
6667,Chevrolet,Malibu Maxx,2007,regular unleaded,217,6,automatic,front wheel drive,4,Midsize,4dr Hatchback,28,18,1385,20575,23.0,2.3364597338485296,1.4471580313422192,1.255272505103306,1.3617278360175928,3.1414497734004674,4.313339843884307,94.81566820276498,1.5555555555555556,0.10599078341013825
6668,Chevrolet,Malibu Maxx,2007,regular unleaded,217,6,automatic,front wheel drive,4,Midsize,4dr Hatchback,28,18,1385,19795,23.0,2.3364597338485296,1.4471580313422192,1.255272505103306,1.3617278360175928,3.1414497734004674,4.2965555060882235,91.22119815668202,1.5555555555555556,0.10599078341013825
6669,Chevrolet,Malibu Maxx,2007,regular unleaded,240,6,automatic,front wheel drive,4,Midsize,4dr Hatchback,22,15,1385,23710,18.5,2.380211241711606,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.1414497734004674,4.374931553978188,98.79166666666667,1.4666666666666666,0.07708333333333334
6670,Chevrolet,Malibu Maxx,2007,regular unleaded,217,6,automatic,front wheel drive,4,Midsize,4dr Hatchback,28,18,1385,23915,23.0,2.3364597338485296,1.4471580313422192,1.255272505103306,1.3617278360175928,3.1414497734004674,4.378670385207983,110.2073732718894,1.5555555555555556,0.10599078341013825
6671,Chevrolet,Malibu,2015,regular unleaded,196,4,automatic,front wheel drive,4,Midsize,Sedan,36,25,1385,28195,30.5,2.292256071356476,1.5563025007672873,1.3979400086720377,1.4842998393467859,3.1414497734004674,4.450172098924372,143.85204081632654,1.44,0.1556122448979592
6672,Chevrolet,Malibu,2015,regular unleaded,196,4,automatic,front wheel drive,4,Midsize,Sedan,36,25,1385,25470,30.5,2.292256071356476,1.5563025007672873,1.3979400086720377,1.4842998393467859,3.1414497734004674,4.406028944963615,129.94897959183675,1.44,0.1556122448979592
6673,Chevrolet,Malibu,2015,premium unleaded ,259,4,automatic,front wheel drive,4,Midsize,Sedan,30,21,1385,30355,25.5,2.413299764081252,1.4771212547196624,1.3222192947339193,1.4065401804339552,3.1414497734004674,4.4822302372089675,117.2007722007722,1.4285714285714286,0.09845559845559845
6674,Chevrolet,Malibu,2015,regular unleaded,196,4,automatic,front wheel drive,4,Midsize,Sedan,36,25,1385,22340,30.5,2.292256071356476,1.5563025007672873,1.3979400086720377,1.4842998393467859,3.1414497734004674,4.349083168779591,113.9795918367347,1.44,0.1556122448979592
6675,Chevrolet,Malibu,2015,premium unleaded ,259,4,automatic,front wheel drive,4,Midsize,Sedan,30,21,1385,27005,25.5,2.413299764081252,1.4771212547196624,1.3222192947339193,1.4065401804339552,3.1414497734004674,4.431444181617212,104.26640926640927,1.4285714285714286,0.09845559845559845
6676,Chevrolet,Malibu,2015,regular unleaded,196,4,automatic,front wheel drive,4,Midsize,Sedan,36,25,1385,23610,30.5,2.292256071356476,1.5563025007672873,1.3979400086720377,1.4842998393467859,3.1414497734004674,4.373095987078727,120.45918367346938,1.44,0.1556122448979592
6677,Chevrolet,Malibu,2015,regular unleaded,196,4,automatic,front wheel drive,4,Midsize,Sedan,36,25,1385,22340,30.5,2.292256071356476,1.5563025007672873,1.3979400086720377,1.4842998393467859,3.1414497734004674,4.349083168779591,113.9795918367347,1.44,0.1556122448979592
6678,Chevrolet,Malibu,2016,regular unleaded,160,4,automatic,front wheel drive,4,Midsize,Sedan,37,27,1385,21625,32.0,2.2041199826559246,1.568201724066995,1.4313637641589874,1.505149978319906,3.1414497734004674,4.334956116136852,135.15625,1.3703703703703705,0.2
